date,min_delay,line,station
2014-04-01,0,YU,ST CLAIR WEST STATION
2014-04-01,8,BD,ST GEORGE BD STATION
2014-04-01,3,BD,KIPLING STATION
2014-04-01,0,YU,NORTH YORK CTR STATION
2014-04-01,0,BD,KIPLING STATION
2014-04-01,0,BD,BLOOR DANFORTH SUBWAY
2014-04-01,0,BD,VICTORIA PARK STATION
2014-04-01,0,YU,QUEEN'S PARK STATION
2014-04-01,3,YU,SHEPPARD WEST STATION
2014-04-01,8,BD,DONLANDS STATION
2014-04-01,11,BD,DUNDAS WEST STATION
2014-04-01,0,BD,JANE STATION
2014-04-01,4,YU,FINCH STATION
2014-04-01,0,YU,DUNDAS STATION
2014-04-01,0,YU,YONGE UNIVERSITY LINE
2014-04-01,3,YU,FINCH STATION
2014-04-02,3,BD,LANSDOWNE STATION
2014-04-02,0,BD,JANE STATION
2014-04-02,0,BD,LANSDOWNE STATION
2014-04-02,0,YU,ST GEORGE YUS STATION
2014-04-02,0,YU,DAVISVILLE STATION
2014-04-02,0,BD,LANSDOWNE STATION
2014-04-02,0,YU,EGLINTON STATION
2014-04-02,0,YU,DAVISVILLE HOSTLER
2014-04-02,0,SRT,MCCOWAN STATION
2014-04-02,6,BD,CHRISTIE STATION
2014-04-02,3,YU,SHEPPARD WEST STATION
2014-04-02,4,BD,OLD MILL STATION
2014-04-02,0,SRT,LAWRENCE EAST STATION
2014-04-02,3,YU,BLOOR STATION
2014-04-02,0,YU,YONGE UNIVERSITY LINE
2014-04-02,0,YU,EGLINTON WEST STATION
2014-04-02,0,YU,EGLINTON WEST STATION
2014-04-02,0,YU,YONGE UNIVERSITY LINE
2014-04-02,0,YU,ST CLAIR WEST STATION
2014-04-02,0,BD,BLOOR DANFORTH SUBWAY
2014-04-02,3,SRT,KENNEDY SRT STATION
2014-04-02,0,YU,GLENCAIRN STATION
2014-04-02,0,BD,JANE STATION
2014-04-02,3,BD,KIPLING STATION
2014-04-02,0,YU,NORTH YORK CTR STATION
2014-04-02,0,YU,EGLINTON STATION
2014-04-02,0,YU,YONGE UNIVERSITY LINE
2014-04-02,0,BD,BAY STATION
2014-04-02,24,YU,SHEPPARD WEST STATION
2014-04-02,0,YU,QUEEN STATION
2014-04-02,0,YU,ST CLAIR STATION
2014-04-02,4,YU,BLOOR STATION
2014-04-02,0,YU,UNION STATION
2014-04-02,0,YU,DAVISVILLE HOSTLER
2014-04-02,0,YU,DAVISVILLE HOSTLER
2014-04-02,0,SHP,YONGE SHP STATION
2014-04-02,0,YU,OSGOODE STATION
2014-04-02,4,BD,GREENWOOD STATION
2014-04-02,0,SHP,DON MILLS STATION
2014-04-02,5,BD,DONLANDS STATION
2014-04-02,3,YU,SHEPPARD WEST STATION
2014-04-02,0,BD,KIPLING STATION
2014-04-02,0,BD,ST GEORGE BD STATION
2014-04-02,0,YU,SHEPPARD STATION
2014-04-02,0,BD,DUNDAS WEST STATION
2014-04-02,3,BD,CHRISTIE STATION
2014-04-02,0,YU,ST GEORGE YUS STATION
2014-04-02,0,SHP,YONGE SHP STATION
2014-04-02,0,YU,EGLINTON WEST STATION
2014-04-02,0,BD,WARDEN STATION
2014-04-02,0,YU,SHEPPARD WEST STATION
2014-04-02,0,BD,BLOOR DANFORTH SUBWAY
2014-04-02,3,BD,DONLANDS STATION
2014-04-02,0,YU,BLOOR STATION
2014-04-02,0,YU,YONGE UNIVERSITY LINE
2014-04-02,0,BD,KENNEDY BD STATION
2014-04-02,0,BD,WARDEN STATION
2014-04-02,0,YU,QUEEN'S PARK STATION
2014-04-02,11,BD,SHERBOURNE STATION
2014-04-02,3,YU,ST CLAIR STATION
2014-04-02,0,YU,ST CLAIR WEST STATION
2014-04-02,0,BD,VICTORIA PARK STATION
2014-04-03,3,YU,BLOOR STATION
2014-04-03,0,YU,DUPONT STATION
2014-04-03,5,SRT,MCCOWAN STATION
2014-04-03,3,YU,WILSON STATION
2014-04-03,0,BD,JANE STATION
2014-04-03,0,YU,YONGE UNIVERSITY LINE
2014-04-03,0,BD,OLD MILL STATION
2014-04-03,0,BD,GREENWOOD SHOP
2014-04-03,0,YU,EGLINTON STATION
2014-04-03,0,YU,KING STATION
2014-04-03,0,YU,DAVISVILLE STATION
2014-04-03,0,SHP,LESLIE STATION
2014-04-03,14,BD,DONLANDS STATION
2014-04-03,0,BD,KIPLING STATION
2014-04-03,0,YU,YONGE UNIVERSITY LINE
2014-04-03,0,YU,WILSON STATION
2014-04-03,0,YU,FINCH STATION
2014-04-03,3,YU,DAVISVILLE STATION
2014-04-03,0,BD,KIPLING STATION
2014-04-03,0,YU,GLENCAIRN STATION
2014-04-03,97,YU,EGLINTON WEST STATION
2014-04-03,0,YU,ST PATRICK STATION
2014-04-03,4,YU,BLOOR STATION
2014-04-03,0,BD,JANE STATION
2014-04-03,0,BD,KEELE STATION
2014-04-03,0,BD,ISLINGTON STATION
2014-04-03,0,BD,YONGE UNIVERSITY LINE
2014-04-03,0,YU,SPADINA YUS STATION
2014-04-03,0,BD,BLOOR DANFORTH SUBWAY
2014-04-03,0,YU,FINCH STATION
2014-04-03,0,YU,SHEPPARD STATION
2014-04-03,0,YU,QUEEN'S PARK STATION
2014-04-03,0,BD,OLD MILL STATION
2014-04-03,0,BD,OLD MILL STATION
2014-04-03,0,BD,GREENWOOD CARHOUSE
2014-04-03,0,BD,YONGE BD STATION
2014-04-03,0,BD,BAY STATION
2014-04-03,9,YU,FINCH STATION
2014-04-03,0,YU,BLOOR STATION
2014-04-03,0,BD,CASTLE FRANK STATION
2014-04-03,0,YU,YORK MILLS STATION
2014-04-03,0,YU,FINCH STATION
2014-04-03,3,BD,GREENWOOD STATION
2014-04-03,5,YU,WILSON STATION
